locality_identifier,household_identifier,treatment_locality,promotion_locality,eligible,enrolled,enrolled_rp,poverty_index,round,age_hh,age_sp,educ_hh,educ_sp,female_hh,indigenous,hhsize,dirtfloor,bathroom,land,school_distance,school,attendance_freq,attendance_rate
61,304,1,1,1,1,1,53.47758865356445,1,47,42,0,0,0,1,6,0,0,3,107.67786668387248,0,102.43968868255615,87.68220932023077
61,306,1,1,1,1,1,52.83384704589844,0,56,41,0,2,1,1,8,1,0,1,107.67786668387248,0,107.15819644927979,91.72096803769499
61,306,1,1,1,1,1,52.83384704589844,1,56,41,0,2,1,1,8,1,0,1,107.67786668387248,0,116.83064270019531,100
61,307,1,1,1,1,1,52.37017059326172,1,59,56,0,0,0,1,8,1,0,2,107.67786668387248,0,113.97728991508484,97.55770171321183
61,307,1,1,1,1,1,52.37017059326172,0,58,56,0,0,0,1,8,1,0,2,107.67786668387248,0,108.65206241607666,92.99962741358353
61,313,1,1,1,1,1,56.002315521240234,1,38,35,0,0,0,1,5,1,1,3,107.67786668387248,0,110.43931293487549,94.52940631190319
61,313,1,1,1,1,1,56.002315521240234,0,37,34,0,0,0,1,5,1,1,3,107.67786668387248,0,103.68441104888916,88.7476167660557
61,315,1,1,1,1,1,42.58114242553711,0,31,37,5,0,0,1,6,1,0,0,107.67786668387248,1,105.99501705169678,90.72535646636443
61,315,1,1,1,1,1,42.58114242553711,1,33,38,5,0,0,1,6,1,0,0,107.67786668387248,0,110.6050329208374,94.67125264787445
98,317,1,1,1,1,1,48.0680046081543,0,31,24,6,6,0,1,6,1,0,0,112.76700708294369,0,106.80432891845703,91.41807872488789
98,317,1,1,1,1,1,48.0680046081543,1,32,24,6,6,0,1,6,1,0,0,112.76700708294369,0,114.34351229667664,97.87116603483813
98,318,1,1,1,1,1,52.39567184448242,1,28,26,6,6,0,1,5,0,0,0,112.76700708294369,0,116.83064270019531,100
98,318,1,1,1,1,1,52.39567184448242,0,27,24,6,6,0,1,5,0,0,0,112.76700708294369,0,102.5442590713501,87.77171528063388
98,319,1,1,1,1,1,50.07727813720703,1,41,27,0,0,0,0,6,1,0,0,112.76700708294369,0,112.8556296825409,96.59762804878606
98,319,1,1,1,1,1,50.07727813720703,0,40,27,0,0,0,0,6,1,0,0,112.76700708294369,0,104.18764400482178,89.17835389486186
98,321,1,1,1,1,1,53.45440673828125,0,32,33,6,0,0,1,5,1,0,0,112.76700708294369,0,104.05371475219727,89.0637185136561
98,321,1,1,1,1,1,53.45440673828125,1,33,34,6,0,0,1,5,1,0,0,112.76700708294369,0,115.69217848777771,99.0255431399628
98,328,1,1,1,1,1,54.636783599853516,1,28,25,6,4,0,0,4,1,0,0,112.76700708294369,0,104.65772533416748,89.580715226171165
98,328,1,1,1,1,1,54.636783599853516,0,27,24,6,4,0,0,4,1,0,0,112.76700708294369,0,100.45020484924316,85.97933087384723
98,332,1,1,1,1,1,53.323028564453125,1,29,25,6,6,0,1,4,1,0,0,112.76700708294369,0,107.38562107086182,91.91562982875064
98,332,1,1,1,1,1,53.323028564453125,0,28,24,6,6,0,1,4,1,0,0,112.76700708294369,0,102.98582744598389,88.14967123844447
98,337,1,1,1,1,1,57.07109832763672,1,73,73,0,0,0,1,5,0,0,1,112.76700708294369,1,112.76916313171387,96.52361788430471
98,337,1,1,1,1,1,57.07109832763672,0,72,72,0,0,0,1,5,0,0,1,112.76700708294369,0,100.30888366699219,85.85836844568219
98,342,1,1,1,1,1,57.07109832763672,0,25,18,6,0,0,0,3,1,0,0,112.76700708294369,1,99.16378211975098,84.87823042643006
98,342,1,1,1,1,1,57.07109832763672,1,26,19,6,0,0,0,3,1,0,0,112.76700708294369,0,102.28318881988525,87.54825485498614
98,345,1,1,1,1,1,55.1004638671875,1,26,22,6,4,0,0,3,1,0,0,112.76700708294369,0,105.68353748321533,90.45874869867394
98,345,1,1,1,1,1,55.1004638671875,0,25,21,6,4,0,0,3,1,0,0,112.76700708294369,0,98.86259841918945,84.62043530213685
98,346,1,1,1,1,1,52.009273529052734,1,28,28,0,4,0,0,4,1,0,0,112.76700708294369,0,104.69379138946533,89.61158559927216
98,346,1,1,1,1,1,52.009273529052734,0,27,27,0,4,0,0,4,1,0,0,112.76700708294369,0,101.19880676269531,86.62008906549148
98,352,1,1,1,1,1,52.009273529052734,1,22,20,3,6,0,1,5,1,0,0,112.76700708294369,0,111.67719554901123,95.58895934142159
98,352,1,1,1,1,1,52.009273529052734,0,22,19,3,6,0,1,5,1,0,0,112.76700708294369,0,106.1164436340332,90.8292903141376
98,353,1,1,1,1,1,51.54559326171875,0,45,44,0,0.5,0,0,5,1,0,0,112.76700708294369,1,100.95598125457764,86.4122450422922
98,353,1,1,1,1,1,51.54559326171875,1,46,45,0,0.5,0,0,5,1,0,0,112.76700708294369,0,110.20436382293701,94.32830400988009
98,356,1,1,1,1,1,52.66615295410156,0,29,26,6,6,0,0,5,1,0,0,112.76700708294369,0,102.14683055877686,87.431540388681
98,356,1,1,1,1,1,52.66615295410156,1,30,27,6,6,0,0,5,1,0,0,112.76700708294369,0,115.76853251457214,99.090897592381907
98,357,1,1,1,1,1,57.187015533447266,1,56,53,1,0,0,0,6,1,0,0,112.76700708294369,0,116.69313506782055,99.88230174105296
98,357,1,1,1,1,1,57.187015533447266,0,55,52,1,0,0,0,6,1,0,0,112.76700708294369,0,101.39661026000977,86.789396956591645
98,358,1,1,1,1,1,51.350074768066406,0,39,34,0,1,0,0,6,1,0,0,112.76700708294369,0,103.8004093170166,88.84690430350861
98,358,1,1,1,1,1,51.350074768066406,1,39,34,0,1,0,0,6,1,0,0,112.76700708294369,0,113.62810015678406,97.25881629220387
98,361,1,1,1,1,1,56.99381637573242,0,24,21,6,6,0,1,3,1,0,0,112.76700708294369,0,101.6046724319458,86.96748565586377
98,361,1,1,1,1,1,56.99381637573242,1,24,22,6,6,0,1,3,1,0,0,112.76700708294369,0,109.12785816192627,93.40687994156163
98,371,1,1,1,1,1,51.39103698730469,1,27,28,6,0,0,1,6,1,1,0,112.76700708294369,0,116.17406350374222,99.43800771674434
98,371,1,1,1,1,1,51.39103698730469,0,25,27,6,0,0,1,6,1,1,0,112.76700708294369,0,106.86040019989014,91.46607236776887
98,379,1,1,1,1,1,57.53477478027344,1,29,25,6,3,0,0,5,1,0,0,112.76700708294369,0,109.33258533477783,93.58211408229722
98,379,1,1,1,1,1,57.53477478027344,0,27,24,6,3,0,0,5,1,0,0,112.76700708294369,0,102.50308227539063,87.73647042105954
98,381,1,1,1,1,1,57.40340042114258,1,44,40,3,4,0,0,8,0,0,0,112.76700708294369,0,110.69121074676514,94.7450156812157
98,381,1,1,1,1,1,57.40340042114258,0,43,39,3,4,0,0,8,0,0,0,112.76700708294369,0,103.8125581741333,88.85730299415681
98,382,1,1,1,1,1,57.057960510253906,1,78,41,0,2,1,1,7,0,0,1,112.76700708294369,0,94.16430854797363,80.59898188663838
98,382,1,1,1,1,1,57.057960510253906,0,77,41,0,2,1,1,7,0,0,1,112.76700708294369,0,102.15943908691406,87.44233253006257
98,383,1,1,1,1,1,44.487632751464844,0,44,42,0,0,0,1,8,1,0,1,112.76700708294369,0,109.68687009811401,93.88536052102934
98,383,1,1,1,1,1,44.487632751464844,1,45,43,0,0,0,1,8,1,0,1,112.76700708294369,0,114.61077761650085,98.09992906622027
98,384,1,1,1,1,1,42.19474411010742,1,48,42,0,0,0,1,7,1,0,1,112.76700708294369,0,116.83064270019531,100
98,384,1,1,1,1,1,42.19474411010742,0,47,41,0,0,0,1,7,1,0,1,112.76700708294369,0,107.48154640197754,91.99773613998775
98,388,1,1,1,1,1,54.75270462036133,0,38,31,3,0,0,1,5,1,0,0,112.76700708294369,0,103.66825199127197,88.73378558508834
98,388,1,1,1,1,1,54.75270462036133,1,39,32,3,0,0,1,5,1,0,0,112.76700708294369,0,116.1705692410469,99.43501683814044
98,389,1,1,1,1,1,55.409584045410156,1,34,28,2,6,0,1,6,1,1,0,112.76700708294369,0,112.70092678070068,96.46521167388244
98,389,1,1,1,1,1,55.409584045410156,0,33,27,2,6,0,1,6,1,1,0,112.76700708294369,0,106.06904411315918,90.78871917648182
98,390,1,1,1,1,1,55.795982360839844,0,52,59,0,0,0,1,5,1,0,0,112.76700708294369,0,103.14701461791992,88.28763775836651
98,390,1,1,1,1,1,55.795982360839844,1,53,60,0,0,0,1,5,1,0,0,112.76700708294369,0,104.70828151702881,89.6239882765395
98,392,1,1,1,1,1,51.15919494628906,0,34,33,2,0,0,0,6,1,0,0,112.76700708294369,0,103.2943925857544,88.41378443053084
98,392,1,1,1,1,1,51.15919494628906,1,35,35,2,0,0,0,6,1,0,0,112.76700708294369,0,112.86711859703064,96.60746186825689
98,395,1,1,1,1,1,52.89799118041992,1,26,23,5,0,0,1,5,1,0,0,112.76700708294369,0,112.00387763977051,95.86857955338738
98,395,1,1,1,1,1,52.89799118041992,0,25,22,5,0,0,1,5,1,0,0,112.76700708294369,0,105.53168678283691,90.32877363659362
98,397,1,1,1,1,1,54.1731071472168,0,30,29,0,2,0,1,6,1,0,0,112.76700708294369,1,107.5052490234375,92.01802415767912
98,397,1,1,1,1,1,54.1731071472168,1,31,30,0,2,0,1,6,1,0,0,112.76700708294369,0,105.82132625579834,90.57668759672195
98,402,1,1,1,1,1,53.091190338134766,0,30,27,4,3,0,1,5,1,0,0,112.76700708294369,0,104.61181545257568,89.5414191301036
98,402,1,1,1,1,1,53.091190338134766,1,31,28,4,3,0,1,5,1,0,0,112.76700708294369,0,108.47192096710205,92.84543717306856
98,403,1,1,1,1,1,56.2078857421875,0,54,44,0,0,0,1,8,1,0,2,112.76700708294369,0,108.90653657913208,93.21744198446493
98,403,1,1,1,1,1,56.2078857421875,1,55,45,0,0,0,1,8,1,0,2,112.76700708294369,0,115.42598795890808,98.79770006496345
98,408,1,1,1,1,1,51.46831512451172,1,29,27,0,0.5,0,1,6,1,0,0,112.76700708294369,0,116.83064270019531,100
98,408,1,1,1,1,1,51.46831512451172,0,29,27,0,0.5,0,1,6,1,0,0,112.76700708294369,0,107.75909900665283,92.23530446817672
98,410,1,1,1,1,1,55.95054244995117,1,26,25,6,0,0,0,3,1,1,0,112.76700708294369,0,114.78292059898376,98.247273100717
98,410,1,1,1,1,1,55.95054244995117,0,25,24,6,0,0,0,3,1,1,0,112.76700708294369,0,98.29937171936035,84.13834713861077
98,411,1,1,1,1,1,48.145286560058594,0,39,37,4,0,0,1,7,1,0,0,112.76700708294369,0,107.3758487701416,91.90726532737126
98,411,1,1,1,1,1,48.145286560058594,1,40,38,4,0,0,1,7,1,0,0,112.76700708294369,0,116.83064270019531,100
98,412,1,1,1,1,1,56.143741607666016,0,23,18,6,4,0,0,5,1,0,0,112.76700708294369,0,103.4677324295044,88.56215290625241
98,412,1,1,1,1,1,56.143741607666016,1,24,19,6,4,0,0,5,1,0,0,112.76700708294369,0,116.4617994427681,99.68429236636682
98,413,1,1,1,1,0,54.404945373535156,0,60,60,0,0,0,1,2,1,0,0,112.76700708294369,0,96.6939525604248,82.7642049428383
98,413,1,1,1,1,0,54.404945373535156,1,61,61,0,0,0,1,2,1,0,0,112.76700708294369,0,115.96500569581985,99.25906681297919
98,419,1,1,1,1,1,56.63059997558594,1,81,71,0,0,0,1,8,1,0,1,112.76700708294369,0,102.51207447052002,87.74416719899517
98,419,1,1,1,1,1,56.63059997558594,0,80,70,0,0,0,1,8,1,0,1,112.76700708294369,0,108.98742055892944,93.28667380406976
98,422,1,1,1,1,1,53.323028564453125,1,66,64,0,0,0,1,2,1,0,1,112.76700708294369,0,93.90511131286621,80.37712465028596
98,422,1,1,1,1,1,53.323028564453125,0,65,63,0,0,0,1,2,1,0,1,112.76700708294369,0,96.45792961120605,82.56218350072024
98,424,1,1,1,1,1,51.73879623413086,1,29,27,3,0,0,1,5,1,0,0,112.76700708294369,0,116.83064270019531,100
98,424,1,1,1,1,1,51.73879623413086,0,28,27,3,0,0,1,5,1,0,0,112.76700708294369,0,104.8222541809082,89.72154201864454
98,433,1,1,1,1,1,54.791343688964844,0,70,68,0,0,0,1,6,1,0,5,112.76700708294369,0,104.04309368133545,89.05462751610928
98,433,1,1,1,1,1,54.791343688964844,1,71,69,0,0,0,1,6,1,0,5,112.76700708294369,0,114.88626742362976,98.33573176383604
98,435,1,1,1,1,1,47.83616638183594,0,48,32,3,0,0,1,6,1,0,1,112.76700708294369,0,104.808030128479,89.70936708568135
98,435,1,1,1,1,1,47.83616638183594,1,49,33,3,0,0,1,6,1,0,1,112.76700708294369,0,114.42819857597351,97.94365239401547
98,437,1,1,1,1,1,53.65765380859375,0,42,40,0,0,0,0,8,1,0,1,112.76700708294369,0,107.2525053024292,91.80169074106266
98,437,1,1,1,1,1,53.65765380859375,1,43,42,0,0,0,0,8,1,0,1,112.76700708294369,0,111.39061260223389,95.34366158378384
98,445,1,1,1,1,1,51.58423614501953,1,40,36,3,0,0,1,9,0,0,1,112.76700708294369,0,109.67724323272705,93.8771205035438
98,445,1,1,1,1,1,51.58423614501953,0,39,35,3,0,0,1,9,0,0,1,112.76700708294369,0,108.79979705810547,93.12607937739573
98,450,1,1,1,1,0,48.29984664916992,1,35,35,0,2,0,0,7,1,0,1,112.76700708294369,0,113.64476370811462,97.27307928943254
98,450,1,1,1,1,0,48.29984664916992,0,34,33,0,2,0,0,7,1,0,1,112.76700708294369,0,106.12913799285889,90.84015592142374
98,455,1,1,1,1,1,45.78825378417969,1,50,36,2,0,0,0,7,1,0,1,112.76700708294369,0,110.98606395721436,94.99739228690284
98,455,1,1,1,1,1,45.78825378417969,0,49,35,2,0,0,0,7,1,0,1,112.76700708294369,0,104.00501155853271,89.02203151053867
98,459,1,1,1,1,1,52.009273529052734,0,28,28,3,0,0,1,4,1,0,0,112.76700708294369,0,102.69730758666992,87.90271560022688
98,459,1,1,1,1,1,52.009273529052734,1,29,29,3,0,0,1,4,1,0,0,112.76700708294369,0,108.00438213348389,92.44525206511025
98,461,1,1,1,1,1,55.28052520751953,1,43,40,0,0,0,1,7,1,0,0,112.76700708294369,0,114.30193495750427,97.83557833437578
98,461,1,1,1,1,1,55.28052520751953,0,41,39,0,0,0,1,7,1,0,0,112.76700708294369,0,108.1265640258789,92.54983241284364
98,467,1,1,1,1,1,51.15919494628906,0,32,31,2,2,0,1,6,1,0,0,112.76700708294369,0,106.20836448669434,90.9079690327825
98,467,1,1,1,1,1,51.15919494628906,1,33,32,2,2,0,1,6,1,0,0,112.76700708294369,0,116.83064270019531,100
98,468,1,1,1,1,1,52.16383361816406,0,43,36,3,0,0,1,4,1,0,0,112.76700708294369,0,100.97894954681396,86.43190451835558
98,468,1,1,1,1,1,52.16383361816406,1,44,37,3,0,0,1,4,1,0,0,112.76700708294369,0,115.51528716087341,98.87413480836761
98,469,1,1,1,1,1,52.31839370727539,0,26,26,4,2,0,1,5,1,0,1,112.76700708294369,0,104.89935970306396,89.78753970587256
98,469,1,1,1,1,1,52.31839370727539,1,28,28,4,2,0,1,5,1,0,1,112.76700708294369,1,115.74889159202576,99.07408614455242
98,470,1,1,1,1,1,48.995361328125,0,60,50,0,0,0,1,3,1,0,0,112.76700708294369,0,98.68633079528809,84.46956082278156
98,470,1,1,1,1,1,48.995361328125,1,60,50,0,0,0,1,3,1,0,0,112.76700708294369,0,115.24875712394714,98.6460011349013
98,471,1,1,1,1,1,52.31839370727539,0,38,41,3,2,0,1,8,1,0,0,112.76700708294369,0,106.51177024841309,91.1676661077163
98,471,1,1,1,1,1,52.31839370727539,1,39,41,3,2,0,1,8,1,0,0,112.76700708294369,0,116.83064270019531,100
106,473,1,1,1,1,1,55.58964538574219,1,71,68,1,0,0,0,7,1,0,1,109.35890646308255,0,111.85038661956787,95.73720047624191
106,473,1,1,1,1,1,55.58964538574219,0,70,67,1,0,0,0,7,1,0,1,109.35890646308255,0,103.1696548461914,88.30701643141687
106,474,1,1,1,1,1,51.54559326171875,0,38,36,6,2,0,0,8,0,1,0,109.35890646308255,0,103.9836368560791,89.00373605143685
106,474,1,1,1,1,1,51.54559326171875,1,39,37,6,2,0,0,8,0,1,0,109.35890646308255,0,107.14556407928467,91.71015548911771
106,476,1,1,1,1,1,54.01854705810547,1,40,36,6,4,0,0,8,1,0,0,109.35890646308255,0,95.39265060424805,81.65036877271974
106,476,1,1,1,1,1,54.01854705810547,0,38,35,6,4,0,0,8,1,0,0,109.35890646308255,0,106.94865798950195,91.54161572486424
106,483,1,1,1,1,1,56.605098724365234,1,56,37,0,0,0,0,4,1,0,1,109.35890646308255,0,108.51997089385986,92.88656501902342
106,483,1,1,1,1,1,56.605098724365234,0,55,36,0,0,0,0,4,1,0,1,109.35890646308255,1,98.4926872253418,84.30381357918965
106,488,1,1,1,1,1,51.777435302734375,0,34,35,1,1,0,0,7,0,1,0,109.35890646308255,0,102.30758285522461,87.56913468135323
106,488,1,1,1,1,1,51.777435302734375,1,35,36,1,1,0,0,7,0,1,0,109.35890646308255,0,102.61663150787354,87.83366173136868
106,490,1,1,1,1,1,57.70247268676758,1,42,44,0,1,0,0,8,0,0,0,109.35890646308255,0,112.80994987487793,96.55852888215716
106,490,1,1,1,1,1,57.70247268676758,0,41,43,0,1,0,0,8,0,0,0,109.35890646308255,0,104.79764652252197,89.70047934380385
106,491,1,1,1,1,1,56.25965881347656,1,35,35,16,2,0,0,8,0,1,0,109.35890646308255,0,110.04886054992676,94.19520256541632
106,491,1,1,1,1,1,56.25965881347656,0,34,34,16,2,0,0,8,0,1,0,109.35890646308255,0,100.46750259399414,85.9941367024819
106,495,1,1,1,1,1,54.098915100097656,0,38,35,2,5,0,0,5,1,0,0,109.35890646308255,0,100.79002380371094,86.27019545065161
106,495,1,1,1,1,1,54.098915100097656,1,39,36,2,5,0,0,5,1,0,0,109.35890646308255,0,108.27514934539795,92.67701250539892
106,497,1,1,1,1,1,52.88485336303711,1,50,48,2,2,0,0,7,1,0,0,109.35890646308255,0,109.75731372833252,93.94565602963085
106,497,1,1,1,1,1,52.88485336303711,0,49,47,2,2,0,0,7,1,0,0,109.35890646308255,0,103.7667589187622,88.81810158747739
106,502,1,1,1,1,1,51.62287521362305,1,48,47,1,1,0,0,5,1,0,0,109.35890646308255,0,103.24256038665771,88.36941918704785
106,502,1,1,1,1,1,51.62287521362305,0,47,46,1,1,0,0,5,1,0,0,109.35890646308255,0,99.79158592224121,85.41559270398021
106,504,1,1,1,1,1,57.54791259765625,1,41,39,1,2,0,0,8,1,0,0,109.35890646308255,0,116.83064270019531,100
106,504,1,1,1,1,1,57.54791259765625,0,40,38,1,2,0,0,8,1,0,0,109.35890646308255,0,106.65822219848633,91.29302016439907
106,505,1,1,1,1,1,52.70479202270508,1,65,62,0,0,0,0,5,1,0,0,109.35890646308255,0,112.39213180541992,96.20090175642937
106,505,1,1,1,1,1,52.70479202270508,0,64,61,0,0,0,0,5,1,0,0,109.35890646308255,0,100.13323783874512,85.70802618599112
107,510,0,0,1,0,0,49.14992141723633,1,35,36,1,3,0,0,5,1,1,1,103.7543721140335,0,99.93760299682617,85.54057453341314
107,510,0,0,1,0,0,49.14992141723633,0,34,35,1,3,0,0,5,1,1,1,103.7543721140335,0,100.66311073303223,86.16156549900067
107,511,0,0,1,0,0,52.241111755371094,1,36,28,1,4,0,0,5,1,0,1,103.7543721140335,0,76.336669921875,65.33959598062485
107,511,0,0,1,0,0,52.241111755371094,0,35,27,1,4,0,0,5,1,0,1,103.7543721140335,0,101.39625930786133,86.78909656267074
107,512,0,0,1,0,0,57.26429748535156,1,25,25,6,6,0,0,4,1,0,3,103.7543721140335,0,84.88091278076172,72.65295372771224
107,512,0,0,1,0,0,57.26429748535156,0,24,24,6,6,0,0,4,1,0,3,103.7543721140335,0,100.26353073120117,85.81954906170652
107,515,0,0,1,0,0,48.68624496459961,0,40,35,0,0,0,0,6,1,1,1,103.7543721140335,0,103.23623657226563,88.36400638245657
107,515,0,0,1,0,0,48.68624496459961,1,41,36,0,0,0,0,6,1,1,1,103.7543721140335,0,102.62532997131348,87.84110709265312
107,519,0,0,1,0,0,57.03322982788086,1,38,37,0.5,2,0,0,8,1,1,1,103.7543721140335,0,104.88267135620117,89.77325548516035
107,519,0,0,1,0,0,57.03322982788086,0,37,36,0.5,2,0,0,8,1,1,1,103.7543721140335,0,107.50544166564941,92.01818904782048
107,521,0,0,1,0,0,53.63214874267578,0,50,41,0,2,1,0,1,1,0,0,103.7543721140335,0,90.65897750854492,77.59862944620552
107,521,0,0,1,0,0,53.63214874267578,1,50,41,0,2,1,0,1,1,0,0,103.7543721140335,0,101.57123374938965,86.93886415573047
107,526,0,0,1,0,0,56.124420166015625,0,65,62,0,0,0,1,7,1,1,2,103.7543721140335,0,106.24057006835938,90.93553507275345
107,526,0,0,1,0,0,56.124420166015625,1,66,63,0,0,0,1,7,1,1,2,103.7543721140335,0,96.34641647338867,82.4667349649251
107,527,0,0,1,0,0,54.25038528442383,0,58,54,2,0,0,1,6,1,1,1,103.7543721140335,0,103.46433067321777,88.55924120756788
107,527,0,0,1,0,0,54.25038528442383,1,59,55,2,0,0,1,6,1,1,1,103.7543721140335,0,90.42379951477051,77.39733123510356
107,530,0,0,1,0,0,52.820709228515625,1,37,32,1,1,0,0,5,1,0,1,103.7543721140335,0,88.41952133178711,75.68178971563536
107,530,0,0,1,0,0,52.820709228515625,0,36,32,1,1,0,0,5,1,0,1,103.7543721140335,0,100.98138236999512,86.43398686860625
107,531,0,0,1,0,0,55.48686218261719,1,35,25,3,6,0,0,4,1,0,1,103.7543721140335,0,91.84601402282715,78.61466127385569
107,531,0,0,1,0,0,55.48686218261719,0,34,24,3,6,0,0,4,1,0,1,103.7543721140335,0,99.66170692443848,85.30442409718239
107,532,0,0,1,0,0,48.76352310180664,1,35,33,2,2,0,0,7,1,1,1,103.7543721140335,0,107.18256950378418,91.74182990572986
107,532,0,0,1,0,0,48.76352310180664,0,35,33,2,2,0,0,7,1,1,1,103.7543721140335,0,104.79100322723389,89.69479308279
107,533,0,0,1,0,0,57.32611846923828,1,47,41,3,2,0,0,8,1,1,1,103.7543721140335,1,101.78020095825195,87.11772751215192
107,533,0,0,1,0,0,57.32611846923828,0,46,40,3,2,0,0,8,1,1,1,103.7543721140335,0,105.72350215911865,90.49295605641817
107,536,0,0,1,0,0,50.85007858276367,1,33,29,11,0,0,0,8,1,1,1,103.7543721140335,0,92.54378318786621,79.2119096916613
107,536,0,0,1,0,0,50.85007858276367,0,33,28,11,0,0,0,8,1,1,1,103.7543721140335,0,103.40555572509766,88.5089333886929
107,537,0,0,1,0,0,53.37480545043945,1,44,36,0,0,0,1,8,1,1,3,103.7543721140335,0,86.23735809326172,73.8139892926546
107,537,0,0,1,0,0,53.37480545043945,0,43,35,0,0,0,1,8,1,1,3,103.7543721140335,0,109.40089511871338,93.6405831468823
107,538,0,0,1,0,0,55.02318572998047,0,35,32,5,4,0,0,6,1,0,1,103.7543721140335,0,103.1171989440918,88.26211733569399
107,538,0,0,1,0,0,55.02318572998047,1,36,34,5,4,0,0,6,1,0,1,103.7543721140335,0,101.93371486663818,87.24912618020527
107,539,0,0,1,0,0,54.0958251953125,0,50,52,1,0,0,0,4,1,0,1,103.7543721140335,1,97.39083099365234,83.36069094781205
107,539,0,0,1,0,0,54.0958251953125,1,51,53,1,0,0,0,4,1,0,1,103.7543721140335,0,98.96558380126953,84.70858459216889
107,540,0,0,1,0,0,49.0726432800293,1,42,36,1,1,0,0,7,1,0,1,103.7543721140335,0,106.04272556304932,90.76619208127667
107,540,0,0,1,0,0,49.0726432800293,0,41,36,1,1,0,0,7,1,0,1,103.7543721140335,0,104.49006462097168,89.43720774446874
107,541,0,0,1,0,0,55.17774200439453,0,24,41,6,2,1,0,4,1,0,0,103.7543721140335,0,97.90885543823242,83.8040887008394
107,541,0,0,1,0,0,55.17774200439453,1,25,41,6,2,1,0,4,1,0,0,103.7543721140335,0,94.03515625,80.48843529116596
143,544,1,1,1,1,1,55.622100830078125,0,72,41,0,2,1,1,5,1,0,1,106.12532408576968,0,100.64639854431152,86.14726087109274
143,544,1,1,1,1,1,55.622100830078125,1,73,41,0,2,1,1,5,1,0,1,106.12532408576968,0,108.0737657546997,92.5046402697903
143,545,1,1,1,1,1,49.0726432800293,0,29,26,2,6,0,0,7,0,0,0,106.12532408576968,0,103.6581163406372,88.72511007804626
143,545,1,1,1,1,1,49.0726432800293,1,30,27,2,6,0,0,7,0,0,0,106.12532408576968,0,115.88390237092972,99.18964724717378
143,546,1,1,1,1,1,57.341575622558594,0,55,48,0,0,0,0,8,1,0,1,106.12532408576968,0,106.33364963531494,91.01520558111008
143,546,1,1,1,1,1,57.341575622558594,1,56,49,0,0,0,0,8,1,0,1,106.12532408576968,0,113.66252589225769,97.28828265023974
143,551,1,1,1,1,1,55.641422271728516,1,63,64,4,0,0,0,9,0,0,9,106.12532408576968,0,112.40949249267578,96.21576146006073
143,551,1,1,1,1,1,55.641422271728516,0,62,63,4,0,0,0,9,0,0,9,106.12532408576968,0,103.22004222869873,88.35014499883957
143,552,1,1,1,1,1,55.02318572998047,1,60,61,0,0,0,1,4,1,0,1,106.12532408576968,0,115.87480813264847,99.1818631264405
143,552,1,1,1,1,1,55.02318572998047,0,59,60,0,0,0,1,4,1,0,1,106.12532408576968,1,100.64820671081543,86.14880855281571
143,555,1,1,1,1,1,54.68315124511719,0,49,47,0,0,0,0,6,1,0,1,106.12532408576968,0,102.52935028076172,87.75895425300978
143,555,1,1,1,1,1,54.68315124511719,1,50,48,0,0,0,0,6,1,0,1,106.12532408576968,0,109.84315395355225,94.01913009708079
143,556,1,1,1,1,1,52.27202606201172,1,61,61,0,0,0,0,9,1,1,1,106.12532408576968,0,115.73438620567322,99.06167040667982
143,556,1,1,1,1,1,52.27202606201172,0,60,60,0,0,0,0,9,1,1,1,106.12532408576968,0,107.92405796051025,92.3764994064608
143,557,1,1,1,1,1,54.327667236328125,0,29,23,6,5,0,0,3,1,0,0,106.12532408576968,0,98.2828483581543,84.12420413569289
143,557,1,1,1,1,1,54.327667236328125,1,30,24,6,5,0,0,3,1,0,0,106.12532408576968,0,99.17986488342285,84.89199630437113
143,558,1,1,1,1,1,55.78052520751953,0,41,41,3,2,1,0,8,1,0,1,106.12532408576968,0,104.36831951141357,89.33300125656083
143,558,1,1,1,1,1,55.78052520751953,1,42,41,3,2,1,0,8,1,0,1,106.12532408576968,0,111.9376277923584,95.81187367051201
143,559,1,1,1,1,1,55.17774200439453,1,60,59,0,0,0,0,5,1,0,1,106.12532408576968,0,110.33768653869629,94.44242023202688
